DAY,HOUR,OPEN,HIGH,LOW,CLOSE
6/19/2015,2:00,1.13733,1.13757,1.13697,1.13737
6/19/2015,3:00,1.13738,1.13765,1.13697,1.13716
6/19/2015,4:00,1.13717,1.13725,1.13523,1.13524
6/19/2015,5:00,1.13525,1.13556,1.13391,1.13471
6/19/2015,6:00,1.13471,1.13547,1.13314,1.13432
6/19/2015,7:00,1.1343,1.13437,1.13047,1.13166
6/19/2015,8:00,1.13162,1.1326,1.12982,1.13126
6/19/2015,9:00,1.13126,1.13227,1.13054,1.13139
6/19/2015,10:00,1.1314,1.1315,1.12914,1.1299
6/19/2015,11:00,1.12991,1.13184,1.12963,1.13055
6/19/2015,12:00,1.13055,1.13234,1.12958,1.13148
6/19/2015,13:00,1.13146,1.13485,1.13076,1.134
6/19/2015,14:00,1.13401,1.13514,1.13246,1.13293
6/19/2015,15:00,1.13293,1.13389,1.13248,1.13334
6/19/2015,16:00,1.13337,1.1344,1.13301,1.13421
6/19/2015,17:00,1.1342,1.1363,1.13397,1.13559
6/19/2015,18:00,1.13562,1.13655,1.13512,1.13523
6/19/2015,19:00,1.13525,1.13569,1.13423,1.1345
6/19/2015,20:00,1.13453,1.13524,1.134,1.13469
6/21/2015,21:00,1.13745,1.1376,1.13625,1.13671
6/21/2015,22:00,1.13671,1.13672,1.13567,1.13598
6/21/2015,23:00,1.13595,1.13728,1.13592,1.13604
6/22/2015,0:00,1.136,1.13718,1.13577,1.13695
6/22/2015,1:00,1.13695,1.13847,1.13679,1.13737
6/22/2015,2:00,1.13739,1.13807,1.13694,1.13754
6/22/2015,3:00,1.13755,1.13835,1.13755,1.13818
6/22/2015,4:00,1.13819,1.1399,1.1381,1.13965
6/22/2015,5:00,1.13959,1.14028,1.13895,1.14016
6/22/2015,6:00,1.14011,1.14029,1.13787,1.1394
6/22/2015,7:00,1.13937,1.13937,1.13205,1.13212
6/22/2015,8:00,1.13212,1.13414,1.13111,1.13414
6/22/2015,9:00,1.1341,1.13617,1.13362,1.13597
6/22/2015,10:00,1.13599,1.13652,1.13358,1.13423
6/22/2015,11:00,1.13422,1.13565,1.13336,1.13415
6/22/2015,12:00,1.13414,1.13669,1.13383,1.13595
6/22/2015,13:00,1.13593,1.13802,1.13479,1.13685
6/22/2015,14:00,1.13685,1.14047,1.13497,1.13971
6/22/2015,15:00,1.13969,1.14096,1.13782,1.138
6/22/2015,16:00,1.13798,1.13798,1.13435,1.13627
6/22/2015,17:00,1.13625,1.1365,1.13394,1.13418
6/22/2015,18:00,1.13419,1.13538,1.13344,1.13353
6/22/2015,19:00,1.13356,1.13424,1.13204,1.13351
6/22/2015,20:00,1.1335,1.13442,1.13311,1.13395
6/22/2015,21:00,1.13352,1.13393,1.1328,1.13389
6/22/2015,22:00,1.13392,1.13433,1.13368,1.13414
6/22/2015,23:00,1.13412,1.13466,1.13412,1.13446
6/23/2015,0:00,1.13449,1.13454,1.13361,1.13361
6/23/2015,1:00,1.13362,1.13373,1.13193,1.13202
6/23/2015,2:00,1.13201,1.1323,1.12539,1.12595
6/23/2015,3:00,1.12594,1.1277,1.12575,1.12639
6/23/2015,4:00,1.12636,1.12724,1.12593,1.12717
6/23/2015,5:00,1.12719,1.12821,1.1264,1.1282
6/23/2015,6:00,1.12824,1.12826,1.1239,1.12629
6/23/2015,7:00,1.12628,1.128,1.1258,1.12587
6/23/2015,8:00,1.12587,1.12667,1.12305,1.12373
6/23/2015,9:00,1.12373,1.12494,1.1224,1.12347
6/23/2015,10:00,1.12346,1.1237,1.12181,1.12196
6/23/2015,11:00,1.12199,1.12244,1.11992,1.12021
6/23/2015,12:00,1.1202,1.12071,1.11591,1.11679
6/23/2015,13:00,1.11674,1.11741,1.11342,1.11583
6/23/2015,14:00,1.11582,1.11958,1.1142,1.11842
6/23/2015,15:00,1.11841,1.11976,1.11686,1.11881
6/23/2015,16:00,1.11881,1.11883,1.11631,1.11721
6/23/2015,17:00,1.11717,1.11798,1.11551,1.11621
6/23/2015,18:00,1.11622,1.11691,1.1157,1.11666
6/23/2015,19:00,1.11667,1.11786,1.11519,1.11646
6/23/2015,20:00,1.11647,1.11786,1.11636,1.11663
6/23/2015,21:00,1.11637,1.11665,1.11533,1.11665
6/23/2015,22:00,1.1166,1.11716,1.11606,1.11708
6/23/2015,23:00,1.11706,1.11739,1.11651,1.11739
6/24/2015,0:00,1.11736,1.11789,1.11624,1.11632
6/24/2015,1:00,1.11633,1.11741,1.11586,1.11662
6/24/2015,2:00,1.11658,1.11857,1.11655,1.11851
6/24/2015,3:00,1.11853,1.11872,1.11811,1.11852
6/24/2015,4:00,1.11853,1.11883,1.11686,1.1173
6/24/2015,5:00,1.11733,1.12087,1.11701,1.11955
6/24/2015,6:00,1.11957,1.12116,1.11842,1.11967
6/24/2015,7:00,1.11969,1.12243,1.1186,1.12204
6/24/2015,8:00,1.12205,1.12342,1.12066,1.12184
6/24/2015,9:00,1.12186,1.12273,1.11825,1.12076
6/24/2015,10:00,1.12075,1.12136,1.11783,1.1201
6/24/2015,11:00,1.12008,1.12175,1.11912,1.12151
6/24/2015,12:00,1.12152,1.12198,1.11804,1.11926
6/24/2015,13:00,1.11928,1.11959,1.11696,1.11866
6/24/2015,14:00,1.11862,1.11958,1.11681,1.11847
6/24/2015,15:00,1.11846,1.11956,1.1172,1.11764
6/24/2015,16:00,1.11765,1.11878,1.1169,1.11843
6/24/2015,17:00,1.1184,1.1218,1.11796,1.12086
6/24/2015,18:00,1.12087,1.12132,1.11928,1.12058
6/24/2015,19:00,1.1206,1.12124,1.1195,1.11951
6/24/2015,20:00,1.11953,1.12095,1.11935,1.12031
6/24/2015,21:00,1.12013,1.12054,1.11981,1.12017
6/24/2015,22:00,1.12016,1.12064,1.1196,1.12046
6/24/2015,23:00,1.12048,1.12072,1.11987,1.12049
6/25/2015,0:00,1.12049,1.12094,1.11994,1.12025
6/25/2015,1:00,1.12026,1.1207,1.11954,1.12007
6/25/2015,2:00,1.12005,1.12149,1.11987,1.12148
6/25/2015,3:00,1.1215,1.12193,1.1209,1.12141
6/25/2015,4:00,1.1214,1.12193,1.12051,1.12068
6/25/2015,5:00,1.12066,1.12076,1.1194,1.12
6/25/2015,6:00,1.12003,1.12172,1.11817,1.11922
6/25/2015,7:00,1.11925,1.12273,1.11892,1.1204
6/25/2015,8:00,1.12042,1.12172,1.11845,1.11868
6/25/2015,9:00,1.11865,1.11969,1.11531,1.11691
6/25/2015,10:00,1.11691,1.1223,1.11636,1.11972
6/25/2015,11:00,1.1197,1.12141,1.1192,1.1204
6/25/2015,12:00,1.1204,1.12129,1.11889,1.12034
6/25/2015,13:00,1.12032,1.12166,1.11903,1.11954
6/25/2015,14:00,1.11953,1.12063,1.11783,1.11913
6/25/2015,15:00,1.11912,1.12011,1.11865,1.11936
6/25/2015,16:00,1.11938,1.1207,1.11918,1.12049
6/25/2015,17:00,1.12052,1.12132,1.11991,1.12022
6/25/2015,18:00,1.12025,1.12041,1.11949,1.12017
6/25/2015,19:00,1.12019,1.12071,1.11982,1.12044
6/25/2015,20:00,1.12046,1.12059,1.11988,1.12034
6/25/2015,21:00,1.12012,1.1206,1.1196,1.11991
6/25/2015,22:00,1.11995,1.12024,1.1199,1.12002
6/25/2015,23:00,1.12005,1.12063,1.12003,1.12019
6/26/2015,0:00,1.12021,1.12029,1.11811,1.11853
6/26/2015,1:00,1.11852,1.11902,1.11785,1.11841
6/26/2015,2:00,1.11839,1.11875,1.11783,1.11875
6/26/2015,3:00,1.11876,1.119,1.11821,1.11871
6/26/2015,4:00,1.11869,1.1193,1.1185,1.11873
6/26/2015,5:00,1.11874,1.11894,1.11819,1.11894
6/26/2015,6:00,1.11894,1.12059,1.11848,1.11979
6/26/2015,7:00,1.11978,1.12116,1.11876,1.12038
6/26/2015,8:00,1.12033,1.12193,1.1202,1.12039
6/26/2015,9:00,1.12038,1.12101,1.11926,1.11939
6/26/2015,10:00,1.11938,1.12112,1.11898,1.12024
6/26/2015,11:00,1.12025,1.12086,1.11914,1.11979
6/26/2015,12:00,1.11975,1.12068,1.11762,1.11772
6/26/2015,13:00,1.11773,1.11822,1.1154,1.11782
6/26/2015,14:00,1.11779,1.11964,1.11348,1.11377
6/26/2015,15:00,1.11375,1.11567,1.11289,1.11543
6/26/2015,16:00,1.11544,1.11586,1.1133,1.11546
6/26/2015,17:00,1.11544,1.11606,1.11452,1.1154
6/26/2015,18:00,1.11541,1.11661,1.11498,1.11585
6/26/2015,19:00,1.11585,1.11699,1.11583,1.11689
6/26/2015,20:00,1.11687,1.11757,1.11564,1.11657
6/28/2015,21:00,1.09975,1.10065,1.09538,1.0986
6/28/2015,22:00,1.09869,1.10145,1.0953,1.09894
6/28/2015,23:00,1.09895,1.10019,1.09684,1.09736
6/29/2015,0:00,1.09739,1.10316,1.09739,1.10165
6/29/2015,1:00,1.10168,1.10247,1.09983,1.10048
6/29/2015,2:00,1.10049,1.1016,1.10037,1.10108
6/29/2015,3:00,1.1011,1.10213,1.10065,1.10142
6/29/2015,4:00,1.10141,1.10157,1.10004,1.10096
6/29/2015,5:00,1.10098,1.10266,1.09845,1.10165
6/29/2015,6:00,1.10162,1.111,1.10099,1.10921
6/29/2015,7:00,1.10924,1.1095,1.10571,1.10699
6/29/2015,8:00,1.10697,1.11243,1.10563,1.11172
6/29/2015,9:00,1.1117,1.11179,1.10827,1.10945
6/29/2015,10:00,1.10946,1.11397,1.10855,1.11232
6/29/2015,11:00,1.1123,1.11255,1.1105,1.11074
6/29/2015,12:00,1.11073,1.11388,1.11021,1.11252
6/29/2015,13:00,1.11254,1.11337,1.11076,1.11134
6/29/2015,14:00,1.11137,1.11715,1.11135,1.11504
6/29/2015,15:00,1.11503,1.12038,1.11445,1.11783
6/29/2015,16:00,1.11779,1.1219,1.11735,1.12124
6/29/2015,17:00,1.12123,1.1277,1.12023,1.12423
6/29/2015,18:00,1.12421,1.12635,1.12322,1.12499
6/29/2015,19:00,1.12502,1.12514,1.12278,1.12431
6/29/2015,20:00,1.12429,1.12524,1.12348,1.12348
6/29/2015,21:00,1.1237,1.12387,1.12287,1.12291
6/29/2015,22:00,1.12293,1.12329,1.12103,1.12149
6/29/2015,23:00,1.12149,1.12238,1.12111,1.12176
6/30/2015,0:00,1.12176,1.12183,1.11964,1.11991
6/30/2015,1:00,1.11992,1.12024,1.11874,1.11927
6/30/2015,2:00,1.11924,1.1202,1.1181,1.11847
6/30/2015,3:00,1.11845,1.11941,1.11834,1.11896
6/30/2015,4:00,1.11895,1.11951,1.11846,1.11936
6/30/2015,5:00,1.11936,1.1201,1.118,1.11834
6/30/2015,6:00,1.11835,1.11983,1.11587,1.11638
6/30/2015,7:00,1.11636,1.12006,1.11542,1.11671
6/30/2015,8:00,1.11672,1.11752,1.11352,1.11401
6/30/2015,9:00,1.114,1.11929,1.1133,1.11852
6/30/2015,10:00,1.11855,1.12058,1.11698,1.11839
6/30/2015,11:00,1.11841,1.11918,1.11639,1.11644
6/30/2015,12:00,1.11646,1.12178,1.11625,1.12126
6/30/2015,13:00,1.12126,1.12432,1.11893,1.11974
6/30/2015,14:00,1.11978,1.12064,1.11362,1.11403
6/30/2015,15:00,1.11402,1.11556,1.1111,1.1151
6/30/2015,16:00,1.11512,1.1162,1.11371,1.11519
6/30/2015,17:00,1.11518,1.11518,1.11374,1.11481
6/30/2015,18:00,1.11481,1.11527,1.11368,1.1144
6/30/2015,19:00,1.11442,1.11504,1.11421,1.11485
6/30/2015,20:00,1.11484,1.11489,1.11314,1.11359
6/30/2015,21:00,1.11371,1.11426,1.11303,1.11421
6/30/2015,22:00,1.11419,1.11439,1.11277,1.11289
6/30/2015,23:00,1.11289,1.11337,1.11256,1.11329
7/1/2015,0:00,1.11254,1.11365,1.11254,1.11344
7/1/2015,1:00,1.11342,1.11419,1.11316,1.11396
7/1/2015,2:00,1.11398,1.11423,1.11304,1.11347
7/1/2015,3:00,1.11345,1.11416,1.11341,1.11392
7/1/2015,4:00,1.11391,1.11392,1.11305,1.11384
7/1/2015,5:00,1.11382,1.11413,1.11285,1.11285
7/1/2015,6:00,1.11285,1.11343,1.11144,1.11243
7/1/2015,7:00,1.11241,1.11334,1.10994,1.11117
7/1/2015,8:00,1.11112,1.11506,1.10943,1.11476
7/1/2015,9:00,1.11474,1.11699,1.11185,1.11238
7/1/2015,10:00,1.11238,1.11293,1.10995,1.11097
7/1/2015,11:00,1.111,1.11174,1.10988,1.11029
7/1/2015,12:00,1.11029,1.11066,1.10739,1.10958
7/1/2015,13:00,1.10956,1.11023,1.10635,1.1067
7/1/2015,14:00,1.10665,1.11091,1.1058,1.11081
7/1/2015,15:00,1.1108,1.11085,1.10813,1.10813
7/1/2015,16:00,1.10815,1.10828,1.10733,1.10747
7/1/2015,17:00,1.10746,1.10754,1.10542,1.10576
7/1/2015,18:00,1.10574,1.10623,1.10429,1.10466
7/1/2015,19:00,1.10467,1.10561,1.10419,1.10516
7/1/2015,20:00,1.10517,1.10591,1.10475,1.1052
7/1/2015,21:00,1.10513,1.10563,1.10482,1.1053
7/1/2015,22:00,1.10525,1.10547,1.10413,1.10437
7/1/2015,23:00,1.10438,1.1045,1.10316,1.1036
7/2/2015,0:00,1.10362,1.10472,1.10358,1.10449
7/2/2015,1:00,1.10448,1.10563,1.10428,1.10488
7/2/2015,2:00,1.10486,1.10756,1.1047,1.10706
7/2/2015,3:00,1.10707,1.10766,1.10664,1.10701
7/2/2015,4:00,1.10698,1.10743,1.1066,1.10726
7/2/2015,5:00,1.10728,1.10731,1.10634,1.10718
7/2/2015,6:00,1.10718,1.10866,1.10564,1.10749
7/2/2015,7:00,1.10752,1.10806,1.10478,1.10587
7/2/2015,8:00,1.10585,1.10809,1.10473,1.10759
7/2/2015,9:00,1.1076,1.10846,1.10685,1.10795
7/2/2015,10:00,1.10796,1.10834,1.107,1.10706
7/2/2015,11:00,1.10704,1.10833,1.10679,1.10741
7/2/2015,12:00,1.10743,1.11201,1.10449,1.10938
7/2/2015,13:00,1.10939,1.11009,1.10781,1.10827
7/2/2015,14:00,1.10829,1.1108,1.10825,1.11054
7/2/2015,15:00,1.11052,1.11114,1.10887,1.10892
7/2/2015,16:00,1.10891,1.10966,1.10865,1.10948
7/2/2015,17:00,1.10947,1.10978,1.10783,1.10849
7/2/2015,18:00,1.10848,1.10879,1.10751,1.10843
7/2/2015,19:00,1.1084,1.10911,1.1077,1.10831
7/2/2015,20:00,1.10831,1.10858,1.10785,1.10824
7/2/2015,21:00,1.10801,1.1085,1.10796,1.10846
7/2/2015,22:00,1.10851,1.10915,1.10818,1.10888
7/2/2015,23:00,1.10886,1.10886,1.1083,1.10851
7/3/2015,0:00,1.10849,1.10984,1.10811,1.10862
7/3/2015,1:00,1.1086,1.10908,1.10838,1.10881
7/3/2015,2:00,1.10882,1.1095,1.10845,1.10918
7/3/2015,3:00,1.10916,1.10971,1.10882,1.10928
7/3/2015,4:00,1.10925,1.1096,1.10899,1.10957
7/3/2015,5:00,1.10954,1.10988,1.109,1.10928
7/3/2015,6:00,1.10931,1.11047,1.10888,1.10937
7/3/2015,7:00,1.10938,1.11129,1.10919,1.11007
7/3/2015,8:00,1.11007,1.11165,1.11007,1.11059
7/3/2015,9:00,1.11065,1.11171,1.11028,1.11145
7/3/2015,10:00,1.11147,1.11161,1.11038,1.11069
7/3/2015,11:00,1.11067,1.1107,1.10929,1.10969
7/3/2015,12:00,1.10967,1.10998,1.10782,1.10912
7/3/2015,13:00,1.10911,1.11045,1.10872,1.10988
7/3/2015,14:00,1.10989,1.11032,1.1094,1.10999
7/3/2015,15:00,1.11003,1.11075,1.10946,1.10954
7/3/2015,16:00,1.10952,1.11073,1.10643,1.10709
7/3/2015,17:00,1.10714,1.10998,1.10714,1.10953
7/3/2015,18:00,1.10951,1.10992,1.10902,1.10944
7/3/2015,19:00,1.10949,1.11083,1.10937,1.11048
7/3/2015,20:00,1.11042,1.11107,1.10813,1.11063
7/5/2015,21:00,1.09819,1.09943,1.09678,1.09795
7/5/2015,22:00,1.09789,1.10328,1.0977,1.10213
7/5/2015,23:00,1.1021,1.10381,1.09909,1.0994
7/6/2015,0:00,1.0994,1.1027,1.09929,1.10192
7/6/2015,1:00,1.10193,1.10558,1.10193,1.10412
7/6/2015,2:00,1.10413,1.1049,1.10353,1.10415
7/6/2015,3:00,1.10416,1.10419,1.10301,1.10357
7/6/2015,4:00,1.10359,1.10429,1.10236,1.10289
7/6/2015,5:00,1.10287,1.10871,1.10104,1.1067
7/6/2015,6:00,1.10673,1.10733,1.10418,1.10548
7/6/2015,7:00,1.10546,1.10824,1.1044,1.10808
7/6/2015,8:00,1.10807,1.10945,1.1058,1.10616
7/6/2015,9:00,1.10617,1.10651,1.10435,1.10476
7/6/2015,10:00,1.10478,1.10508,1.10217,1.10311
7/6/2015,11:00,1.1031,1.10379,1.10072,1.10118
7/6/2015,12:00,1.10115,1.10348,1.10009,1.10319
7/6/2015,13:00,1.10316,1.10412,1.10217,1.10401
7/6/2015,14:00,1.10389,1.10762,1.10333,1.10749
7/6/2015,15:00,1.10748,1.1084,1.10578,1.10744
7/6/2015,16:00,1.10742,1.10907,1.10692,1.10735
7/6/2015,17:00,1.10737,1.10856,1.10582,1.10646
7/6/2015,18:00,1.10648,1.10648,1.10397,1.10457
7/6/2015,19:00,1.10457,1.10547,1.1045,1.10529
7/6/2015,20:00,1.10531,1.10598,1.10521,1.10551
7/6/2015,21:00,1.10541,1.10567,1.10523,1.10547
7/6/2015,22:00,1.1055,1.10557,1.10519,1.10537
7/6/2015,23:00,1.10539,1.10554,1.10459,1.10467
7/7/2015,0:00,1.10467,1.10509,1.10369,1.1047
7/7/2015,1:00,1.10472,1.10492,1.10327,1.1038
7/7/2015,2:00,1.10378,1.10411,1.10322,1.10322
7/7/2015,3:00,1.10323,1.10341,1.10252,1.10319
7/7/2015,4:00,1.1032,1.1036,1.10267,1.10318
7/7/2015,5:00,1.10317,1.10405,1.10287,1.10403
7/7/2015,6:00,1.10399,1.10439,1.10173,1.10263
7/7/2015,7:00,1.10262,1.10324,1.0998,1.10061
7/7/2015,8:00,1.10059,1.10074,1.096,1.09661
7/7/2015,9:00,1.0966,1.09957,1.09579,1.09894
7/7/2015,10:00,1.09893,1.0996,1.09446,1.09846
7/7/2015,11:00,1.09844,1.09863,1.09493,1.09537
7/7/2015,12:00,1.09538,1.09578,1.09157,1.09279
7/7/2015,13:00,1.09278,1.09565,1.09198,1.09484
7/7/2015,14:00,1.09483,1.09534,1.0926,1.09358
7/7/2015,15:00,1.09355,1.096,1.09326,1.09509
7/7/2015,16:00,1.09508,1.09749,1.09338,1.09361
7/7/2015,17:00,1.09367,1.09654,1.09365,1.09646
7/7/2015,18:00,1.09647,1.0979,1.09615,1.0975
7/7/2015,19:00,1.09752,1.10508,1.09746,1.10166
7/7/2015,20:00,1.10165,1.10227,1.09945,1.10097
7/7/2015,21:00,1.1008,1.10112,1.09853,1.09966
7/7/2015,22:00,1.09968,1.10037,1.09898,1.10037
7/7/2015,23:00,1.10035,1.10134,1.09999,1.10068
7/8/2015,0:00,1.1007,1.1007,1.09927,1.09936
7/8/2015,1:00,1.09932,1.09969,1.09734,1.09898
7/8/2015,2:00,1.099,1.09995,1.09821,1.09839
7/8/2015,3:00,1.09837,1.09971,1.09801,1.09903
7/8/2015,4:00,1.09904,1.1017,1.09904,1.10081
7/8/2015,5:00,1.10082,1.10163,1.1003,1.1007
7/8/2015,6:00,1.10071,1.10303,1.09988,1.10139
7/8/2015,7:00,1.10137,1.10572,1.10044,1.10466
7/8/2015,8:00,1.10467,1.10495,1.10212,1.10427
7/8/2015,9:00,1.10429,1.10596,1.1033,1.10425
7/8/2015,10:00,1.10423,1.10503,1.101,1.10109
7/8/2015,11:00,1.10106,1.10301,1.10054,1.10258
7/8/2015,12:00,1.10259,1.10387,1.10209,1.10354
7/8/2015,13:00,1.10353,1.10724,1.10299,1.10397
7/8/2015,14:00,1.10399,1.10667,1.10246,1.10637
7/8/2015,15:00,1.10636,1.10922,1.10559,1.10711
7/8/2015,16:00,1.10711,1.10852,1.10453,1.10487
7/8/2015,17:00,1.10489,1.10562,1.104,1.10483
7/8/2015,18:00,1.10485,1.10768,1.10436,1.10598
7/8/2015,19:00,1.10596,1.10745,1.10577,1.10696
7/8/2015,20:00,1.10695,1.10786,1.1067,1.10752
7/8/2015,21:00,1.10749,1.10768,1.10704,1.10728
7/8/2015,22:00,1.10729,1.10746,1.10689,1.10745
7/8/2015,23:00,1.10744,1.10768,1.10665,1.10704
7/9/2015,0:00,1.10701,1.10772,1.10623,1.10644
7/9/2015,1:00,1.10641,1.10777,1.10624,1.10688
7/9/2015,2:00,1.10688,1.10797,1.10665,1.10725
7/9/2015,3:00,1.10723,1.10787,1.10696,1.10761
7/9/2015,4:00,1.10762,1.10805,1.10714,1.10753
7/9/2015,5:00,1.1075,1.11139,1.10721,1.10982
7/9/2015,6:00,1.10981,1.11236,1.10869,1.10974
7/9/2015,7:00,1.10972,1.10972,1.10347,1.1035
7/9/2015,8:00,1.1035,1.10471,1.10264,1.10437
7/9/2015,9:00,1.1044,1.10457,1.10232,1.10323
7/9/2015,10:00,1.10325,1.10452,1.10257,1.10406
7/9/2015,11:00,1.10407,1.10619,1.10332,1.10588
7/9/2015,12:00,1.10584,1.1066,1.10227,1.10347
7/9/2015,13:00,1.10346,1.10682,1.103,1.10578
7/9/2015,14:00,1.10579,1.10651,1.10269,1.10444
7/9/2015,15:00,1.10443,1.10482,1.10174,1.10234
7/9/2015,16:00,1.10235,1.10272,1.10018,1.10027
7/9/2015,17:00,1.10026,1.10179,1.09909,1.09989
7/9/2015,18:00,1.09988,1.10186,1.09971,1.10128
7/9/2015,19:00,1.10129,1.10315,1.10113,1.10238
7/9/2015,20:00,1.10236,1.1043,1.10209,1.10346
7/9/2015,21:00,1.10324,1.10452,1.10294,1.10449
7/9/2015,22:00,1.1045,1.10819,1.10435,1.10698
7/9/2015,23:00,1.10699,1.10735,1.1054,1.106
7/10/2015,0:00,1.10598,1.1073,1.10541,1.1072
7/10/2015,1:00,1.10723,1.1089,1.10708,1.10828
7/10/2015,2:00,1.10826,1.10964,1.10786,1.1095
7/10/2015,3:00,1.10952,1.10987,1.10866,1.10973
7/10/2015,4:00,1.10971,1.11033,1.10927,1.10963
7/10/2015,5:00,1.10963,1.11322,1.10942,1.11155
7/10/2015,6:00,1.11156,1.11296,1.10897,1.10941
7/10/2015,7:00,1.10943,1.11286,1.10775,1.1113
7/10/2015,8:00,1.1113,1.11272,1.1096,1.11128
7/10/2015,9:00,1.11126,1.11798,1.11084,1.11613
7/10/2015,10:00,1.11615,1.11979,1.11562,1.11912
7/10/2015,11:00,1.11914,1.12151,1.11779,1.11841
7/10/2015,12:00,1.11842,1.12021,1.11794,1.11968
7/10/2015,13:00,1.11967,1.1207,1.11611,1.11808
7/10/2015,14:00,1.1181,1.11934,1.11628,1.11723
7/10/2015,15:00,1.11722,1.11752,1.11354,1.11485
7/10/2015,16:00,1.11485,1.11691,1.11251,1.11278
7/10/2015,17:00,1.1128,1.11393,1.11192,1.11375
7/10/2015,18:00,1.11377,1.11377,1.1126,1.11274
7/10/2015,19:00,1.11273,1.11452,1.11261,1.11443
7/10/2015,20:00,1.11442,1.1157,1.11416,1.11477
7/12/2015,21:00,1.10897,1.11354,1.10896,1.1135
7/12/2015,22:00,1.11344,1.11409,1.11191,1.11191
7/12/2015,23:00,1.11189,1.11435,1.11173,1.11286
7/13/2015,0:00,1.11285,1.11394,1.11279,1.11337
7/13/2015,1:00,1.11336,1.11355,1.11094,1.11214
7/13/2015,2:00,1.11212,1.11345,1.112,1.11286
7/13/2015,3:00,1.11287,1.1151,1.11135,1.11326
7/13/2015,4:00,1.11325,1.11399,1.11305,1.11323
7/13/2015,5:00,1.11324,1.11485,1.11314,1.11418
7/13/2015,6:00,1.11419,1.11961,1.11207,1.11857
7/13/2015,7:00,1.11856,1.11863,1.1082,1.10977
7/13/2015,8:00,1.10975,1.10989,1.1053,1.10616
7/13/2015,9:00,1.10613,1.10822,1.10575,1.10799
7/13/2015,10:00,1.10797,1.1084,1.10629,1.10663
7/13/2015,11:00,1.10664,1.10799,1.1057,1.1065
7/13/2015,12:00,1.10653,1.10691,1.10407,1.10592
7/13/2015,13:00,1.10589,1.10589,1.1035,1.10517
7/13/2015,14:00,1.10519,1.10551,1.10061,1.10077
7/13/2015,15:00,1.10079,1.10314,1.10058,1.10187
7/13/2015,16:00,1.10189,1.10317,1.1014,1.10196
7/13/2015,17:00,1.10199,1.10228,1.10027,1.10048
7/13/2015,18:00,1.1005,1.10112,1.09947,1.09949
7/13/2015,19:00,1.09951,1.10118,1.09951,1.09965
7/13/2015,20:00,1.09971,1.10096,1.09971,1.09993
7/13/2015,21:00,1.09963,1.10048,1.09948,1.10041
7/13/2015,22:00,1.10041,1.10078,1.10003,1.10061
7/13/2015,23:00,1.10059,1.10078,1.09804,1.0982
7/14/2015,0:00,1.09822,1.09902,1.09727,1.0986
7/14/2015,1:00,1.09859,1.10009,1.09845,1.10001
7/14/2015,2:00,1.09999,1.10106,1.09981,1.10048
7/14/2015,3:00,1.1005,1.10121,1.09976,1.10098
7/14/2015,4:00,1.10096,1.10096,1.09993,1.1002
7/14/2015,5:00,1.1002,1.10123,1.09923,1.09957
7/14/2015,6:00,1.0996,1.10021,1.09644,1.09779
7/14/2015,7:00,1.09781,1.10053,1.09699,1.09919
7/14/2015,8:00,1.09921,1.10376,1.09921,1.10236
7/14/2015,9:00,1.10242,1.10428,1.10134,1.1034
7/14/2015,10:00,1.10342,1.10423,1.10178,1.10212
7/14/2015,11:00,1.10211,1.10304,1.10177,1.1026
7/14/2015,12:00,1.1026,1.10772,1.1026,1.10541
7/14/2015,13:00,1.10543,1.10645,1.10324,1.10365
7/14/2015,14:00,1.10365,1.10382,1.09926,1.09984
7/14/2015,15:00,1.09983,1.10182,1.09981,1.10147
7/14/2015,16:00,1.10144,1.10149,1.1003,1.10095
7/14/2015,17:00,1.10097,1.10153,1.10045,1.10048
7/14/2015,18:00,1.10045,1.10101,1.10028,1.10086
7/14/2015,19:00,1.10086,1.10087,1.10004,1.10041
7/14/2015,20:00,1.10039,1.10092,1.10012,1.10074
7/14/2015,21:00,1.10067,1.10091,1.10046,1.10069
7/14/2015,22:00,1.10069,1.10162,1.10047,1.1012
7/14/2015,23:00,1.10121,1.10121,1.10043,1.1006
7/15/2015,0:00,1.10059,1.10062,1.09904,1.09956
7/15/2015,1:00,1.09959,1.10047,1.09943,1.10009
7/15/2015,2:00,1.10008,1.10049,1.09943,1.09963
7/15/2015,3:00,1.09961,1.10062,1.0994,1.10049
7/15/2015,4:00,1.10048,1.10054,1.09968,1.10005
7/15/2015,5:00,1.10006,1.10018,1.09855,1.09966
7/15/2015,6:00,1.09968,1.10258,1.099,1.1001
7/15/2015,7:00,1.10008,1.1021,1.09919,1.10146
7/15/2015,8:00,1.10147,1.10351,1.10142,1.10271
7/15/2015,9:00,1.10269,1.10324,1.10183,1.10196
7/15/2015,10:00,1.10196,1.10281,1.1016,1.10188
7/15/2015,11:00,1.10188,1.10211,1.09973,1.10046
7/15/2015,12:00,1.10042,1.10156,1.09708,1.09727
7/15/2015,13:00,1.09725,1.09735,1.09493,1.0957
7/15/2015,14:00,1.09567,1.09728,1.0933,1.0959
7/15/2015,15:00,1.09592,1.09671,1.09501,1.09629
7/15/2015,16:00,1.09632,1.09715,1.09377,1.09464
7/15/2015,17:00,1.09464,1.09492,1.09291,1.09476
7/15/2015,18:00,1.09472,1.09545,1.09426,1.09461
7/15/2015,19:00,1.09459,1.09534,1.09408,1.09526
7/15/2015,20:00,1.09524,1.09537,1.0944,1.09451
